Year,Player,GS,MP,PER,TRB%,AST%,STL%,BLK%,TOV%,WS,FG%,3P%,2P%,FTA,FT%,PTS,mvp
2012,Earl Barron,0,9,4.7,6.3,0,0,0,0,0,0.5,,0.5,0,,4,Not MVP
2012,Earl Boykins,0,111,10.3,5.7,23,0.5,0,14.1,0.1,0.333,0.222,0.37,15,0.867,39,Not MVP
2012,Earl Clark,1,559,8.1,12.8,5.2,1.2,4.5,14.1,0.3,0.367,,0.367,29,0.724,123,Not MVP
2012,Earl Watson,2,1033,9.5,6.7,28.9,2.7,1.7,32,0.4,0.338,0.192,0.407,46,0.674,149,Not MVP
2012,Ed Davis,9,1534,14.2,16.7,6.5,1.4,3.4,14.9,3.9,0.513,0,0.515,106,0.67,415,Not MVP
2012,Eddy Curry,1,83,3.6,8.6,1.9,0,2,25.3,-0.1,0.462,,0.462,8,0.75,30,Not MVP
2012,Eduardo Najera,0,270,9.3,10.6,7.4,3.7,1.1,9.6,0.2,0.375,0.276,0.457,4,0.5,58,Not MVP
2012,Edwin Ubiles,0,52,7.3,10.9,2.9,1,1.5,4.9,0,0.278,0.2,0.308,3,1,14,Not MVP
2012,Ekpe Udoh,22,2580,12.76666667,11.26666667,6.666666667,1.633333333,6,13.13333333,1.366666667,0.427666667,0,0.431,76,0.757666667,680,Not MVP
2012,Elliot Williams,0,149,18.8,7.4,8,2.1,1.6,5.8,0.3,0.5,0.296,0.617,18,0.333,88,Not MVP
2012,Elton Brand,60,1732,18,13.7,9.2,1.8,4.2,9.3,6.1,0.494,0,0.495,116,0.733,659,Not MVP
2012,Emeka Okafor,27,781,15.1,16.2,5.3,1.1,2.8,13,1.7,0.533,,0.533,74,0.514,266,Not MVP
2012,Enes Kanter,0,874,14.5,18.3,1.4,1.1,2.1,16.1,1.7,0.496,0,0.498,105,0.667,304,Not MVP
2012,Eric Bledsoe,1,464,11.2,8.3,21.6,3.6,2.5,24.4,0.2,0.389,0.2,0.448,44,0.636,132,Not MVP
2012,Eric Dawson,0,39,14.6,14.7,0,1.3,3.7,18.9,0.1,0.583,,0.583,2,0.5,15,Not MVP
2012,Eric Gordon,9,310,19.2,4.8,19.3,2.3,1.1,12.5,0.7,0.45,0.25,0.53,65,0.754,185,Not MVP
2012,Eric Maynor,0,137,9.1,5.4,24.1,1.9,0,21.3,0.1,0.359,0.353,0.364,4,1,38,Not MVP
2012,Erick Dampier,0,83,5.5,17.7,6.5,0.6,3.7,27.3,0.1,0.125,,0.125,0,,2,Not MVP
2012,Ersan Ilyasova,41,1655,20.5,17.6,7,1.3,2,10.1,6.4,0.492,0.455,0.501,183,0.781,782,Not MVP
2012,Evan Turner,20,1713,12.6,12.2,16.9,1.2,0.9,14.1,2.4,0.446,0.224,0.466,108,0.676,610,Not MVP
2012,Francisco Elson,0,16,6.3,3.5,8.8,3.3,4.7,25,0,0.333,,0.333,0,,2,Not MVP
2012,Francisco Garcia,3,798,10.7,6.8,5.8,2.3,3.4,8.3,0.8,0.376,0.29,0.49,30,0.8,234,Not MVP
2012,Gary Forbes,2,713,13.3,8.4,13.7,1.8,0.5,14.8,0.8,0.413,0.349,0.441,91,0.725,319,Not MVP
2012,Gary Neal,7,1206,14.2,5.6,15.1,1.2,0.1,10.5,2.5,0.436,0.419,0.448,64,0.781,557,Not MVP
2012,George Hill,9,1274,15.7,6.7,18.8,1.7,1.1,10.8,4,0.442,0.367,0.489,117,0.778,481,Not MVP
2012,Gerald Green,2,781,15.8,8,8.5,1.9,1.7,13.6,1.2,0.481,0.391,0.529,65,0.754,400,Not MVP
2012,Gerald Henderson,55,1831,14,7,13.5,1.4,0.8,11,1,0.459,0.234,0.475,204,0.76,830,Not MVP
2012,Gerald Wallace,116,4152,16.2,10.83333333,13.56666667,2.166666667,1.366666667,12.7,3.233333333,0.447333333,0.319,0.486666667,150,0.811666667,1600,Not MVP
2012,Gilbert Arenas,0,211,9.9,5,13.4,2.8,0.4,14.9,0.4,0.406,0.333,0.52,10,0.7,72,Not MVP
2012,Glen Davis,13,1427,13.2,13.4,5.9,1.6,1,11,1.7,0.421,0.143,0.429,167,0.683,566,Not MVP
2012,Goran Dragic,28,1752,18,5.6,32.5,2.5,0.4,18.7,5.1,0.462,0.337,0.525,190,0.805,775,Not MVP
2012,Gordon Hayward,58,2015,15.5,6.6,15.9,1.4,1.6,13.7,4.9,0.456,0.346,0.496,232,0.832,782,Not MVP
2012,Grant Hill,46,1378,12.3,7,12.1,1.5,1.5,11.5,1.6,0.446,0.264,0.47,109,0.761,499,Not MVP
2012,Greg Monroe,66,2082,22,18.3,14,2.1,1.7,15.2,7,0.521,0,0.522,272,0.739,1015,Not MVP
2012,Greg Smith,0,69,12.3,16.8,2.2,1.5,5.4,8.3,0.2,0.636,,0.636,0,,14,Not MVP
2012,Greg Stiemsma,3,766,13.6,13.6,5.6,2.6,8.5,19.2,2.7,0.545,,0.545,41,0.707,161,Not MVP
2012,Greivis Vasquez,26,1706,14.2,6,35.7,1.9,0.4,20.5,2.3,0.43,0.319,0.469,117,0.821,589,Not MVP
2012,Gustavo Ayon,24,1088,16.7,14.5,11.5,2.6,3.5,13.7,3.2,0.536,0,0.538,63,0.619,319,Not MVP
2012,Hakim Warrick,0,503,13.1,10.3,9.3,0.8,0.4,13.9,0.5,0.411,0.1,0.429,99,0.768,225,Not MVP
2012,Hamady N'Diaye,0,3,-13.1,0,0,0,0,0,0,0,,0,0,,0,Not MVP
2012,Hamed Haddadi,0,206,16.3,20.1,6.1,0.3,10.3,26.1,0.6,0.542,0,0.553,26,0.692,70,Not MVP
2012,Hasheem Thabeet,6,278,13.46666667,17.63333333,0,0.3,5.766666667,14.73333333,0.2,0.656,,0.656,13.33333333,0.65,70,Not MVP
2012,Hassan Whiteside,0,109,16.2,19.6,0,1.4,10,13.4,0.2,0.444,,0.444,12,0.417,29,Not MVP
2012,Hedo Turkoglu,53,1653,11.7,7,24.1,1.5,0.8,20.6,2.1,0.415,0.353,0.48,95,0.705,576,Not MVP
2012,Henry Walker,8,620,8.2,7.5,9.4,1.6,0.9,16.3,0.9,0.398,0.319,0.552,20,0.85,189,Not MVP
2012,Ian Mahinmi,12,1139,13.5,14.3,1.7,1.8,2.2,14.2,3.4,0.546,0,0.549,147,0.639,354,Not MVP
2012,Ike Diogu,0,14,-2.9,4.1,0,0,0,25.8,0,0,,0,2,1,2,Not MVP
2012,Iman Shumpert,35,1705,10.8,6.3,15.6,3.1,0.4,16,2.4,0.401,0.306,0.44,109,0.798,563,Not MVP
2012,Isaiah Thomas,37,1656,17.6,5.6,25.6,1.6,0.4,13.9,4.3,0.448,0.379,0.491,185,0.832,749,Not MVP
2012,Ish Smith,2,468,14.63333333,8.5,28.16666667,3.4,0.533333333,11.43333333,0.2,0.385333333,0.327666667,0.390666667,6.666666667,0.65,144,Not MVP
2012,Ivan Johnson,0,934,14.3,14.2,5.7,2.4,1.5,17.8,2.2,0.513,0.333,0.517,100,0.72,356,Not MVP
2012,J.J. Barea,11,1032,14.9,6.1,39,1,0,18.3,1.2,0.4,0.371,0.415,98,0.776,463,Not MVP
2012,J.J. Hickson,38,2488,15,15.23333333,5.933333333,1.233333333,2.1,13.56666667,1.133333333,0.46,0,0.462333333,89.33333333,0.641666667,904,Not MVP
2012,J.J. Redick,22,1765,15.1,4.9,16.2,0.8,0.3,9.4,5.2,0.425,0.418,0.43,157,0.911,751,Not MVP
2012,J.R. Smith,1,967,15.2,8.1,15.2,2.9,0.5,9.7,2.5,0.407,0.347,0.462,55,0.709,436,Not MVP
2012,JaJuan Johnson,0,298,11.4,11.5,3.6,0.9,3.6,10.1,0.2,0.446,,0.446,9,0.667,114,Not MVP
2012,JaVale McGee,90,3070,20,17.4,3.3,1.2,6.466666667,11.7,2.733333333,0.567666667,,0.567666667,111.3333333,0.444666667,1382,Not MVP
2012,Jamaal Magloire,1,374,2.7,17.7,2.4,0.6,2.2,27.9,-0.2,0.378,,0.378,27,0.259,41,Not MVP
2012,Jamaal Tinsley,1,507,10.9,5.1,36.3,1.8,1.3,25.9,0.1,0.404,0.27,0.452,17,0.765,137,Not MVP
